ParticipantID,Trial,Saccade,Direction,Amplitude,PeakVelocity,MeanVelocity,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,Blink,SearchType,SearchOrder,Task,ParticipantGender,Stimulus,ActorGender,Directionality,Ostension,Year
foSL2,2,34,UP,1.99,130.36,76.52,8964,8988,26,1184,791.4,1217,710.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,2,35,RIGHT,1.02,108.63,31.83,9294,9324,32,1215.8,733.7,1272.8,738,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,2,36,RIGHT,0.59,46.74,32.66,9584,9600,18,1281.9,749.7,1314.7,745.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,2,37,UP,2.57,149.88,98.73,9752,9776,26,1302.6,754.4,1217.1,667.3,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,2,38,RIGHT,2.2,170.79,64.67,10074,10106,34,1216.4,682.3,1337.6,699,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,2,39,UP,2.22,126.63,92.36,10370,10392,24,1342,681.8,1328,590.4,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,2,40,LEFT,1.37,125.16,42.74,10538,10568,32,1320.7,592.4,1250.8,570.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,2,41,.,0.35,40.81,19.5,10768,10784,18,1228.2,569,1212.9,577.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,2,42,RIGHT,1.99,171.06,55.41,10944,10978,36,1210.3,572.8,1320.6,571.9,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,1,LEFT,8.02,309.73,143.2,492,546,56,1245.8,535.4,841.9,670.3,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,2,LEFT,5,242.43,156.3,710,740,32,819.9,697.6,539.7,704.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,3,RIGHT,11.36,398.39,183.29,910,970,62,540.4,714.3,1145.3,886.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,4,RIGHT,2.91,179.17,111.87,1140,1164,26,1140.8,912.1,1305.6,890.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,5,.,0.47,518.83,2.18,1236,1450,216,1280.5,908.8,1265.5,926.3,1,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,6,UP,1.59,97.56,72.47,1654,1674,22,1257,898.7,1198.1,845.2,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,7,DOWN,0.98,115.69,30.77,2316,2346,32,1211.9,842.4,1179.1,877.4,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,8,UP,1.69,152.09,46.84,2540,2574,36,1171.6,875.4,1184.3,802.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,9,LEFT,1.04,68.06,57.81,2714,2730,18,1183.4,788.5,1126.9,776.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,10,DOWN,2.23,166.72,65.71,3328,3360,34,1133.6,780,1078.3,867,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,11,DOWN,1.15,99.92,44.08,3706,3730,26,1072.6,879.2,1026.1,914.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,12,LEFT,0.94,73.6,38.96,3956,3978,24,1026.7,906.5,975.2,895.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,13,LEFT,0.86,67.05,43.23,4250,4268,20,967.2,912.3,925.3,932.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,14,UP,2.87,166.21,110.37,4414,4438,26,928.1,933.5,915.2,808.2,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,15,RIGHT,3,195.05,115.39,4660,4684,26,904.8,814.4,1039.7,737.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,16,LEFT,0.86,59.36,53.76,5364,5378,16,1011.4,732.1,963.4,732.3,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,17,LEFT,1.42,85.99,70.92,5680,5698,20,971,731,900.9,703.5,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,18,DOWN,1.08,70.17,59.91,6134,6150,18,903.6,702.9,925.1,745.3,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,19,UP,2.05,117.75,85.48,6370,6392,24,921,735.6,899.4,651.4,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,20,LEFT,1.93,121.53,74.12,6546,6570,26,903.5,664.3,798.5,679.2,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,21,DOWN,1.7,98.1,77.39,7004,7024,22,817.4,684.6,761.1,742.3,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,22,DOWN,0.88,59.94,55.25,7166,7180,16,771.1,748.8,784.8,785,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,23,UP,3.08,169.98,118.47,7608,7632,26,781.4,783.6,712,664.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,24,LEFT,1.25,79.94,62.3,8092,8110,20,698.1,667.8,629.1,661.4,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,25,DOWN,2.37,151.62,98.7,8492,8514,24,632.2,670,591,765.3,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,26,LEFT,1.35,83.89,67.31,8780,8798,20,600.9,746.5,527.2,761.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,27,LEFT,0.67,55.34,33.71,9086,9104,20,535.5,764,506.9,783.4,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,28,DOWN,0.73,71.66,30.5,9494,9516,24,507.9,783,480.5,807,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,29,UP,2.23,130.99,92.8,9818,9840,24,473.7,810.7,478.3,715.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,30,UP,0.64,47.13,32.13,10026,10044,20,479.2,717.9,482.5,690.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,31,LEFT,1.82,114.9,75.9,10302,10324,24,489.3,691.9,385.5,690,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,3,32,DOWN,1.19,116.67,39.69,11100,11128,30,402.3,678.5,397.2,728.9,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,1,LEFT,1.21,79.9,60.74,154,172,20,396.4,739.5,329.1,754.4,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,2,DOWN,2.45,161.47,102.21,798,820,24,320.9,787.5,243.9,879.2,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,3,UP,1.76,110.71,73.14,958,980,24,250,876.2,316.9,816.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,4,RIGHT,1.91,121.99,79.65,1152,1174,24,309.7,818.2,421,814,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,5,UP,0.96,62.83,59.79,1330,1344,16,404.8,819.4,403.3,777.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,6,RIGHT,0.92,69.66,41.74,1594,1614,22,404.2,790.5,456.7,785.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,7,RIGHT,1.45,95.7,66.01,1868,1888,22,456.1,785.1,537.9,773.9,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,8,UP,1.44,92.15,71.91,2518,2536,20,532,767.4,494.2,713,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,9,RIGHT,1.59,100.42,72.18,2810,2830,22,495.4,709.1,581.1,689.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,10,UP,1.14,74.73,57.01,3048,3066,20,566.4,703.3,590.9,659.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,11,LEFT,0.54,44.36,53.53,3454,3462,10,575.3,677.1,552.6,662.4,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,12,.,0.5,43.07,49.83,3712,3720,10,547.4,661.7,520.6,655.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,13,LEFT,1.68,103.43,76.57,3878,3898,22,522.8,653.7,451.6,607.3,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,14,LEFT,1.56,101.97,70.88,4210,4230,22,455.7,609.6,374.9,636,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,15,LEFT,1.76,117.19,73.18,4576,4598,24,397.2,624.6,301.9,647.9,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,16,UP,1.64,96.8,74.48,4844,4864,22,319.1,645.2,345.1,579.4,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,17,UP,0.73,50.69,52.42,5104,5116,14,337,585.5,312.2,561,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,18,RIGHT,1.11,72.04,61.87,5364,5380,18,319.9,563.7,369.9,535.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,19,UP,1.05,69.01,65.59,5606,5620,16,354.5,542.5,312.9,511.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,20,UP,0.95,62.68,59.23,5812,5826,16,323.1,515.2,289.4,484.9,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,21,UP,1.65,101.73,75.05,6052,6072,22,302.1,487.3,237.2,438.5,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,22,UP,1.58,92.29,79.12,6222,6240,20,250.7,443,258.5,379,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,23,RIGHT,1.22,75.42,61.11,6608,6626,20,260.2,377.5,318.1,350.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,24,UP,1.7,98.96,77.5,7118,7138,22,308,350.8,262.7,290.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,25,UP,1.89,111.7,85.7,7410,7430,22,270.3,290.1,203.9,231.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,26,RIGHT,1.95,121.33,81.3,7678,7700,24,218.4,230.3,320.4,201.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,27,RIGHT,1.45,89.8,72.26,7990,8008,20,318.3,206.5,384.3,174,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,28,RIGHT,2.08,123.51,86.63,8160,8182,24,375.8,182.6,476.5,221.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,29,RIGHT,1.14,108.32,35.57,8432,8462,32,463.2,226.7,525.5,227.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,30,UP,1,64.31,62.59,8680,8694,16,534.1,229,562.9,195.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,31,RIGHT,1.83,106.71,76.06,9032,9054,24,543.4,197,640.9,184.5,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,32,DOWN,2.31,132.84,88.76,9398,9422,26,621.3,190.3,617.3,280.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,33,DOWN,4.04,215.66,134.66,9670,9698,30,621.2,269.4,606,429,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,34,RIGHT,1.93,182.11,53.75,10034,10068,36,607.9,427.3,705.5,457.2,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,35,DOWN,1.51,109.35,63.01,10458,10480,24,715.5,472,701,532,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,4,36,DOWN,1.38,98.58,57.41,10964,10986,24,694.3,527.6,707.7,582.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,1,DOWN,1.46,104.51,60.76,102,124,24,707.5,569.7,664,620.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,2,UP,6.95,272.25,165.55,554,594,42,672.8,615.7,713.6,337.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,3,LEFT,7.62,314.76,190.61,796,834,40,703.9,338.8,297.9,421.9,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,4,RIGHT,2.9,207.42,80.54,1148,1182,36,292.4,425.5,443.4,469.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,5,UP,0.55,40.67,45.44,1822,1832,12,480.3,470.5,501.5,454.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,6,UP,0.98,62.15,54.18,2150,2166,18,490.2,468.8,496.3,429.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,7,RIGHT,1.43,87.96,71.34,2370,2388,20,497.7,438.6,566,410.3,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,8,.,0.35,32.16,34.86,2654,2662,10,554.7,406.7,556.9,392.9,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,9,RIGHT,0.68,47.29,48.68,3012,3024,14,554.6,391.3,586.9,377.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,10,RIGHT,1.15,73.62,57.29,3368,3386,20,567.9,380.1,617.7,352.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,11,.,0.44,40.82,43.79,3628,3636,10,612.4,357.9,628,344.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,12,RIGHT,0.78,63.68,35.58,3834,3854,22,628.3,344.8,670.8,343.4,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,13,RIGHT,0.89,64.27,44.68,4100,4118,20,666.8,344.1,708.4,326.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,14,RIGHT,1.07,77.94,48.67,4516,4536,22,702.9,332,760.4,327.2,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,15,UP,0.81,56.63,50.87,4710,4724,16,750.2,327.6,719.7,304.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,16,UP,0.78,53.29,56.05,4954,4966,14,731.3,311.6,725.2,281.2,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,17,RIGHT,1.34,119.81,39.49,5166,5198,34,723.4,282.8,793,297.2,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,18,DOWN,0.93,60.18,51.78,5516,5532,18,807,296.8,790.1,331.2,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,19,RIGHT,1.07,67.72,59.29,5780,5796,18,798.7,321.6,841.8,294,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,20,UP,1.91,108.45,79.39,5972,5994,24,832,297.2,893.3,237.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,21,RIGHT,1.92,165.12,56.49,6238,6270,34,887.1,243.1,971.8,285.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,22,DOWN,1.28,82.84,70.88,6420,6436,18,982.2,295.1,936.9,332.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,23,RIGHT,1.67,105.1,83.46,6806,6824,20,938.4,328.4,1026.5,315.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,24,UP,0.99,63.33,61.68,7118,7132,16,1012.3,316.8,1040,283.9,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,25,DOWN,1.4,124.67,43.75,7396,7426,32,1033.8,291.1,1087,329.9,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,26,DOWN,0.75,56.38,41.73,7628,7644,18,1097.7,331.3,1075.8,356.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,27,RIGHT,0.69,47.54,49,8038,8050,14,1078.9,348.3,1111.7,360.8,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,28,RIGHT,1.03,73.07,46.98,8230,8250,22,1096.8,356.8,1152.5,353.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,29,.,0.46,37.76,25.6,8736,8752,18,1150.8,353.9,1175.7,354.2,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,30,RIGHT,0.81,55.49,50.32,9100,9114,16,1167.1,348.8,1210.7,348.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,31,RIGHT,1.38,85.75,69.11,9424,9442,20,1194.7,347.5,1261.4,322.7,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,32,RIGHT,1.62,97.02,73.46,9712,9732,22,1236.3,331.4,1310.2,297.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,33,LEFT,1.14,73.66,57.15,9966,9984,20,1301,304,1241.8,317.5,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,34,RIGHT,1.41,86.34,63.88,10152,10172,22,1253.1,313.1,1326.5,298,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,35,DOWN,1.34,123.85,37.19,10376,10410,36,1316.5,302.2,1292.6,352.1,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,36,DOWN,0.87,62,43.73,10664,10682,20,1283.7,366.8,1255.2,394.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,5,37,DOWN,1.1,90.94,42.48,11170,11194,26,1260.4,398.4,1298.4,432.6,0,Count,1,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,1,.,0.21,49.89,26.02,20,26,8,722.1,384.4,710.9,383.3,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,2,LEFT,6.74,307.67,124.73,466,518,54,721.5,390.5,362.4,323.8,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,3,UP,5.04,231.3,148.16,682,714,34,327.9,327.6,298.6,128.2,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,4,DOWN,0.77,64.74,34.92,890,910,22,301.3,123.7,281.6,150.7,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,5,DOWN,14.66,471.85,170.48,1078,1162,86,286.7,144.6,439.7,737.6,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,6,UP,4.56,237.18,142.61,1420,1450,32,449.1,723.8,461.7,533.5,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,7,DOWN,9.84,468.19,140.51,1686,1754,70,454,534.1,411.5,957.8,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,8,UP,2.44,209.98,64.16,1918,1954,38,413.4,942.8,498.1,855.3,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,9,RIGHT,12.95,399.2,202.38,2040,2102,64,511.4,838.6,1244.1,956.8,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,10,LEFT,15.31,439.18,231.92,2336,2400,66,1262.9,958.3,514.8,616,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,11,LEFT,1.14,88.41,47.54,2536,2558,24,490.7,620.6,444.6,587.7,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,12,RIGHT,16.94,425.25,228.91,2708,2780,74,446,598.6,1363.2,817.5,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,13,UP,5.83,293.69,121.4,3054,3100,48,1368.3,836.5,1185.3,630.7,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,14,LEFT,5.78,287.99,111.09,3292,3342,52,1164.4,608.4,846.1,607.5,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,15,UP,3.33,183.05,118.78,3482,3508,28,816.3,607.4,838.4,473.7,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,16,UP,6.27,281.8,130.7,3660,3706,48,832.1,477.3,851.2,230.2,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,17,RIGHT,4.6,280.55,135.38,3938,3970,34,837.1,242.6,1019.3,364.5,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,18,RIGHT,6.93,324.65,216.64,4250,4280,32,1019.9,383.5,1382.9,310.1,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,19,UP,4.3,253.3,93.48,4408,4452,46,1418,309.6,1484.9,147.1,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,20,DOWN,3.34,240.13,72.71,4662,4706,46,1483.4,130.2,1417.9,253,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,21,DOWN,0.83,51.73,51.63,4912,4926,16,1396.1,279.4,1406.6,311.1,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,22,DOWN,12.59,448.42,161.47,5448,5524,78,1411.4,287.8,1546.4,801.6,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,23,DOWN,4.01,277.92,87.08,5812,5856,46,1535.3,799.5,1377.9,930.1,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,24,RIGHT,5.65,255.06,157.03,6090,6124,36,1355,958.6,1676.4,889.7,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,25,LEFT,2.34,192.48,55.76,6348,6388,42,1667.4,882.4,1560.8,950.5,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,26,UP,4.12,234.33,147.3,6544,6570,28,1529.2,975.2,1687.8,833.5,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,27,DOWN,2.13,197.13,55.95,6754,6790,38,1674,840.5,1702.7,933.6,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,28,UP,4.51,292.44,107.31,6976,7016,42,1702.3,956.2,1681,755.6,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,29,LEFT,9.15,368.21,169.52,7222,7274,54,1672.9,735.2,1262.6,500.8,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,30,RIGHT,1.74,106.48,72.68,7440,7462,24,1220.3,498.7,1303.2,463.7,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,31,.,0.28,29.35,34.96,7660,7666,8,1293.3,472,1283.6,463.3,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,32,UP,3.8,235.38,90.48,7802,7842,42,1284.2,461.5,1385.3,329.1,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,33,LEFT,7.63,303.16,136.3,8046,8100,56,1389.3,310.1,987.1,384,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,34,DOWN,1.44,99.75,60.13,8302,8324,24,966.5,400.7,987.4,455.9,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,35,UP,6.34,299.59,186.44,8616,8648,34,987.1,443.8,814.1,228.7,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,36,LEFT,6.19,276.69,128.99,8916,8962,48,802.1,223.5,511.5,103.4,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,37,RIGHT,2.39,137.48,99.63,9220,9242,24,484.9,103.9,611.2,81.6,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,38,LEFT,6.71,303.92,167.68,9516,9554,40,618.2,92.8,272.6,185.6,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,39,LEFT,1.05,67.23,58.24,9970,9986,18,270,211.6,215.5,227.9,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,40,DOWN,10.25,368.35,150.69,10150,10216,68,228.8,221.8,283.1,640.1,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,41,DOWN,5.98,421.23,99.74,10438,10496,60,286,666.9,276,929.5,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,42,RIGHT,7.4,324.94,168.21,10896,10938,44,276.3,933.2,705.3,997.6,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,43,UP,3.14,192.08,120.83,11086,11110,26,711.7,990.6,810.2,872.8,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,44,RIGHT,3.05,169.26,108.97,11500,11526,28,791.5,896.4,961.8,926.5,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,45,UP,4.82,203.75,114.77,11778,11818,42,943.4,923.8,968.4,716.2,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,46,LEFT,6.54,284.5,125.86,12094,12144,52,966.3,706.4,617.2,628.7,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,47,LEFT,3.11,173.46,111.21,12364,12390,28,592.8,625.1,421.8,598.2,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,48,UP,1.03,65.53,57.07,12678,12694,18,436.5,599,475.3,567.6,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,49,UP,3.21,179.61,114.78,12918,12944,28,469.8,572.1,525.9,447.9,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,50,RIGHT,4.91,261.24,106.65,13198,13242,46,522.6,464.9,791.3,454.5,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,51,UP,2.35,135.72,97.71,13410,13432,24,813.2,456.9,861.1,370.8,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,52,UP,2.96,176.77,123.26,13686,13708,24,851.9,376.3,872.4,261.3,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,53,DOWN,8.45,368.43,140.89,14120,14178,60,868,272,1094.3,565,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,54,LEFT,2.81,175.53,61.13,14444,14488,46,1082.7,577.7,928.5,580.5,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,55,UP,2.97,163.09,123.84,14674,14696,24,910.3,580,898.3,460.4,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
foSL2,6,56,RIGHT,0.89,109.97,26.24,14764,14796,34,899.1,446.4,941.8,429.8,0,Search,2,VisualSearch,NA,NA,NA,NA,NA,2017
